Country,Year,Energy Type,Production (GWh),Installed Capacity (MW),Investments (USD),Population,GDP,Energy Consumption,Energy Exports,Energy Imports,CO2 Emissions,Renewable Energy Jobs,Government Policies,R&D Expenditure,Renewable Energy Targets,Average Annual Temperature,Annual Rainfall,Solar Irradiance,Wind Speed,Hydro Potential,Geothermal Potential,Biomass Availability,Energy Storage Capacity,Grid Integration Capability,Electricity Prices,Energy Subsidies,International Aid for Renewables,Public Awareness,Energy Efficiency Programs,Urbanization Rate,Industrialization Rate,Energy Market Liberalization,Renewable Energy Patents,Educational Level,Technology Transfer Agreements,Renewable Energy Education Programs,Local Manufacturing Capacity,Import Tariffs on Energy Equipment,Export Incentives for Energy Equipment,Natural Disasters,Political Stability,Corruption Perception Index,Regulatory Quality,Rule of Law,Control of Corruption,Economic Freedom Index,Ease of Doing Business,Innovation Index,Number of Research Institutions,Number of Renewable Energy Conferences,Number of Renewable Energy Publications,Energy Sector Workforce,Proportion of Energy from Renewables,Public-Private Partnerships in Energy,Regional Renewable Energy Cooperation
Germany,2003,Solar,73627.87665735083,41479.83227269577,1217189974.1986134,842131261,52052270161228.3,15915.901796740192,69698.53730095288,72685.70196417112,366829.61333584064,268866,0,1656156783.4301507,0,17.09029842971251,1927.178219425336,198.40584802586693,1.3501903539711453,85.68868635922304,46.08403980599832,28.399269439663957,665.609986690283,0.5382428038959435,0.3874236972392849,228545553.77522323,89286332.84697616,6.117554866962288,0,11.82213443461244,92.94067499690505,1,683,6.95049413721476,0,0,89.059806127165,34.60243413639618,7.230885367780726,1,3.318098367665426,4.1793187981131865,9.1452316028823,7.6060792125768835,1.248415756161807,98.68776791159742,91.36932561855927,21.034705744507853,988,15,483,355636,87.4014271262875,0,1
Germany,2017,Biomass,55637.020611976026,28651.92192402384,4673581580.721636,481418144,125005074975803.7,638360.5636590887,53694.05883633996,41214.56368092904,794512.4153358524,956625,1,4667357140.315729,1,9.943724666647604,1566.4768134279052,147.78866638207208,2.0489963972954146,33.49831997115581,67.38465022370043,22.435400959161058,235.8125129999078,0.3790980437410574,0.2055560049861876,586907015.7376441,641989119.1069971,6.257452228444402,1,34.202220402888294,88.68542105020587,1,611,5.554247599766128,1,1,20.267904323460083,5.955821794620608,4.756360465308718,1,6.147935714324476,8.573856128015642,4.865582342356731,2.147276308926794,5.258596535372526,46.22424473911562,13.775625476075671,63.10162872585467,422,94,2246,169228,65.28051883475808,1,1
USA,2006,Hydro,21195.90663553076,34520.49061048021,9333387382.684246,51710882,28026257176031.047,82210.08253600866,49193.29123980017,98780.53385976556,379652.244525035,615749,1,8068504121.864532,1,4.517432674085434,408.74577805683145,130.88384249616726,6.629392977448793,89.85033343644223,18.08442976369817,88.00549330052615,435.7041406394903,0.0539559596244068,0.0612834484893356,617626048.667266,991321684.2491764,4.409750864561276,0,49.24209482445805,16.40799776709011,0,987,7.567604979727957,1,1,42.36525560203474,14.466417327544512,55.51845385911538,1,1.5942636952268885,7.481925820385872,7.134403460284658,9.656120557980367,4.935988007848123,85.75207154468681,22.33139579968913,83.06342656280282,943,26,2979,569529,3.682493835359435,1,0
Australia,2009,Solar,40218.01119617886,42993.53094636307,338009756.2015766,282116949,74232349106128.53,267479.71392247925,5273.546284140851,80333.193393687,695121.1326549612,526963,1,7787833306.767878,0,1.425296408116143,1881.0882121663897,248.0096390292271,10.350276074802087,54.49059969296759,35.23064314517741,77.92932257012129,773.8561474995986,0.9327353051947684,0.2667629399922143,339235729.2155493,565239260.7048488,5.260961569389718,1,92.38249163383914,32.14880963588469,1,424,8.54467784087522,1,1,94.88850245294825,7.464962171143585,98.61756849728194,1,4.402442240691676,0.2681284946929463,4.485780650564202,9.006512517010849,7.871410191407479,1.4755046213553502,94.2475059793218,6.395387976147293,464,54,2826,876312,92.97194444006932,0,1
France,2005,Geothermal,86174.00681575364,40042.60570550374,3765310091.857252,1002285207,186710165062288.25,36342.77954826877,87027.4984732717,52170.94661590588,492200.96711456607,679953,0,3776464300.247959,1,15.740655347047962,1912.259106265777,171.61854634130364,4.833348415334008,88.8858323958442,82.11972005308982,82.14962500617645,372.83258520754737,0.3047346087850858,0.3013596895777755,807167227.1513586,792625338.7475753,6.4358033661872005,0,52.97432269405476,71.46943193083075,1,319,8.8459520866136,1,1,67.19576066566364,89.79078824487463,22.365632372636256,1,6.078825676277396,1.5510843994452106,2.1022668089103718,4.632775252087599,0.3460412909179255,43.25084135919104,46.23491076532792,38.546694223183984,65,3,9753,273935,12.006453311509802,0,1
Russia,2009,Wind,19652.018537899625,4580.207604337447,5799602396.725469,1480116352,22523991297832.637,473519.2944252832,78195.74442662261,17116.25952609532,345594.6835902192,618069,1,4447970126.507553,0,3.019921513428878,1862.9779728246071,241.22304756054356,9.43282581719874,94.7944943434092,83.36822301848845,87.97507572679504,165.2620006875752,0.1229887752752358,0.2777064358370862,369568788.45630187,811526302.8654318,4.942005575315572,0,66.35666745898727,79.89909850127313,1,807,7.376286524450216,0,1,68.29701335495167,56.01488283638451,98.4906073783079,0,2.3819403689063057,2.7035447007742395,1.0971244152274684,7.417771360777351,8.489974766123172,18.30814800569761,72.81165828968669,94.12509309426976,418,15,4937,643464,25.502667115997323,0,1
Brazil,2017,Geothermal,13680.987987272649,1494.7803385165096,8076873410.646396,1097252814,79774693747668.47,669437.3585889977,36364.144486933656,45999.26658769577,353261.7896608931,479946,0,4209210356.16498,1,23.67621838211035,573.9095075140193,174.17093545824247,4.723621948326913,96.61449256017478,49.50293624087049,61.57076611427754,533.9791074243883,0.9701050803702068,0.3322940978611781,932678262.66143,321281223.9085732,9.277777284081536,0,5.101079142179055,16.545942646161983,0,303,3.5946252771075216,1,1,87.01108979742077,22.459725796450197,22.41291207765441,0,8.13702074066423,1.6226839302705542,8.14144990192071,6.219991370700807,7.931455481486839,11.647800367664583,28.704112170017424,62.343118155440855,793,72,1598,356973,29.642539062666973,1,0
Russia,2002,Solar,92232.75985554076,13825.923062718304,483774920.4087518,956822416,160151218324972.66,557054.7409273331,69162.79561218484,41953.28329879954,644875.8226291124,172535,1,3918144915.288843,0,-1.5277694339621863,1207.7783993760856,238.45158424445407,13.64232153878679,16.107809066940337,98.2971462568446,50.28989858786604,199.06193849165493,0.8224434355133388,0.4063077095430827,989546831.3618634,237133856.32765383,4.73929311056547,1,92.84313246730062,90.82683509946622,0,616,5.193692244980039,1,1,34.759048399804314,44.68068120865398,4.279237566398786,1,7.589319578334708,7.230148439643335,7.696078609315066,3.6216561441254767,9.8357272738163,51.78378718160731,43.93187299219127,48.44586594074739,300,4,1434,892131,18.065661042849467,1,0
Brazil,2007,Geothermal,75518.8857941678,44242.36803170851,8424385584.185817,850214259,5663294467513.284,568401.3362696713,58686.197023584165,29716.37476127664,561938.1893563309,921467,0,2506848371.937161,0,-7.155650130387139,330.2516484328345,230.10265209743005,13.608094010196632,44.12814394230104,60.21238753785263,20.74871949738508,244.3423982115552,0.6690351671812872,0.360433221841762,472896476.02840006,73820769.42059727,4.166102747684755,0,68.34420494148821,76.01057630741252,1,438,7.67026385590908,0,0,33.753427334368546,18.75521422078773,37.7873320483026,0,5.744302004140711,2.0192957716907745,0.9336462568415184,1.3020693127833782,7.896597375906032,20.21780506850997,11.87215991334667,8.280817098922444,660,56,14,949433,91.7802503167923,0,0
Japan,2022,Biomass,63005.16926737934,25563.84135643947,9104672097.21293,1347133105,52413571945171.77,871439.1167925287,33247.8010162957,28057.13859044296,273959.5205357629,117482,1,2747755125.3290977,1,-2.590770948570205,1893.6115484289144,137.348124066391,13.685678419593588,83.40737814299122,69.19251637143954,60.69602522694938,678.5057086870573,0.5269693514626619,0.2049490077376173,38851796.18359349,64000406.21319192,8.214001685343199,1,65.46054923723042,67.42005422420338,0,439,3.615342509705697,1,0,39.92116140947408,76.91336101757172,5.681757127923104,1,2.960864610775933,6.91347749761836,6.914171166708599,9.955954784129904,3.319401040049393,78.4288953260523,0.12376279220907,62.04523817146429,157,73,3643,245849,1.6319997316445178,1,0
Japan,2007,Geothermal,52535.543926923405,821.3431093243773,147464154.74199077,645225740,95175421773672.31,95573.25546966502,85730.33888502434,90780.324148825,325673.5629039433,161858,1,897037764.7801384,0,0.5891333549399675,1858.843731833531,102.83376843863724,11.115337119704073,0.1860676146988371,43.3687927256824,67.00897131936054,525.1373574748173,0.8069141403920804,0.1729653899766092,272960070.3913512,173961638.76593855,8.781356924436633,0,92.9496598475594,2.0776828850355367,1,540,3.535692415925236,0,1,56.138580268327765,50.41080490969782,93.23300009712256,0,8.54310876962099,8.23830339939469,9.695796387514289,4.174009180021354,9.371700542030952,99.74316398862716,67.01956183186759,61.46014489912503,289,38,7427,861948,23.165326150045928,0,0
Germany,2022,Biomass,3639.198578124327,10897.746616692692,1399573622.7889512,305996686,80904991214250.6,280783.7694240217,12943.437618473628,41514.65136890655,254640.86883800896,542398,0,175515297.33871368,1,-2.9408407842112707,829.1779130694316,204.41620925364936,11.753536401326048,60.14832022654974,79.90590369108406,69.19433692872634,416.7196425843078,0.977713003421477,0.0678869377659663,662931186.5180161,152340586.54426914,7.590205499897758,1,82.62144194908937,14.944350713845134,1,69,7.986655310465585,1,1,19.93059668016286,12.955959410546402,76.4776691478048,0,8.368789323317358,2.594952920504631,7.183434958350227,6.51375494813204,0.0680920040516497,35.702324683147644,41.88742531739397,71.04017569681187,486,24,2402,48111,1.3078880455755448,1,0
France,2021,Solar,15874.368789400996,37065.21953008008,9695986802.76142,141868711,29920189107192.05,362843.46335623495,21913.43086464864,52043.303952932976,495040.0169537518,49980,0,3004301657.375755,1,2.2428993582466568,182.0224961580567,117.83057688591776,11.70098767352246,77.90546725151569,80.88151329771729,55.432665075640855,414.76623085856414,0.7927679872967104,0.2012649340992354,336020933.69235057,163566485.09231982,4.120462451308278,0,32.646623297515085,80.49488001445498,0,466,5.109514938732471,0,1,30.878543453759853,80.7353207873631,65.72482403146554,0,5.142972375147239,6.720070877603545,8.227445292801733,5.380583041278798,0.5312846204986799,92.10850168111588,85.87537449068901,46.49728534561978,850,2,3888,413711,91.19784420292036,1,0
Brazil,2012,Wind,49778.16380007741,15586.838645830916,1196236036.3137758,11950560,82747666345872.62,156485.61020927707,67770.20169442418,6608.348054263067,993987.8141283932,947071,0,8325133466.977037,1,6.102540220476989,2976.1982476363864,262.0566829565207,3.5841141522009936,94.32451676669024,90.80286867115028,2.1137945441497497,760.0309378322723,0.3968223899711534,0.0681017056426325,389884079.1995951,43608938.61550281,7.618607603231085,1,32.33167729555859,81.50297644238378,1,237,1.7256134558909408,0,1,77.60551718165712,83.04014217235569,87.76972258872938,0,4.5230168639983015,5.114568316629642,8.116513814265339,8.216896377418212,8.133028157026075,69.23693249187802,70.2148702214333,92.35174198965277,906,21,6433,202414,17.035581058180995,0,1
France,2018,Hydro,25983.442235447103,35714.77882444936,2627041959.928827,980235263,146139759750265.03,745572.7830256489,30133.021009893702,8963.667533605469,891317.2293347723,352081,0,2419416251.657172,1,14.43229146201535,1827.684153827908,262.5235842767684,13.96557935511844,84.61954569759995,62.41048849584915,73.52916933525317,94.47971733812612,0.0001962311581036,0.407260210227811,548643675.0715017,101535754.62724234,7.928990531902091,1,23.325024211846312,4.619720321726217,1,885,0.737876551107971,1,1,87.54986820716876,3.133193142752788,53.99098601809232,0,9.338644748343942,2.3892311157229478,3.417937942788185,7.663162496890983,2.6445853546642297,80.81690060584414,22.112985189396927,53.66224750445443,622,57,94,377645,37.01939295918654,1,1
USA,2014,Wind,10964.76878969858,18139.55911672038,1066270663.4283148,1292204876,18467518414409.293,267626.7806855937,64471.760740990525,61961.86094444441,988439.475269916,104091,1,8760259243.293827,1,15.7341415061352,361.1325401408033,257.0263785996817,4.537370543476116,8.619588657938005,25.70377260405696,10.374564828557077,463.9979814338258,0.3695041995380852,0.265601067058801,247514639.43529084,29689438.54668113,7.773055527200721,0,17.353875370252503,98.14867143055358,0,347,7.775606288723404,1,1,41.994336029834834,69.87495661147916,57.59666404629373,1,2.4824833193861573,7.894954953714292,9.44088777329992,4.684877231069512,3.592013708755428,94.42839136676876,73.10057732309242,61.90781044691556,221,54,9303,81664,44.76564435818674,0,1
Russia,2009,Wind,39181.96381513726,12590.366582428363,4905855151.78947,1469192168,156269968480796.5,57761.60173015528,39731.684918949046,19596.55910957786,433430.6477504753,363396,1,5080603218.625011,1,29.254094522113803,1300.394140914975,151.84402554555646,8.209483318967376,16.865309829600193,59.46173884998807,74.76308860040986,722.3954551974952,0.2498680276157763,0.4659801534950132,155894511.56877717,855144388.3315291,2.755663979646732,0,17.382907941173265,6.842859403365598,0,394,2.724704872613612,0,0,37.9334971024206,77.63496342814273,26.450502801298047,1,2.468628658914188,3.889116303869588,1.4420485109301395,4.675955843548072,9.120978099630944,63.83565803606874,34.07342113393985,5.523423861298415,559,13,2155,307868,91.51910599159952,0,1
France,2003,Biomass,99181.00135890968,14391.285851062034,1322930047.9457445,846176320,168317901690900.88,36329.82350090445,13960.781045552862,77046.05922232992,313250.75277627184,448306,0,2968195297.9609566,0,32.09421898181056,2151.005181979825,256.2241573812821,3.1600028473349244,88.64797953974748,11.265470968201464,7.967033787908939,920.3662641980808,0.0566641866539784,0.1606707147813465,913126425.459694,509596503.5208649,5.243766699129301,1,30.24596297558069,30.0655611744842,0,704,9.88117941800953,0,0,74.82908233007944,9.371103547135627,28.10839718558079,0,5.26343049551337,3.799463175281869,7.211662264213451,0.482313268424569,1.7238930613451575,90.1885039316232,27.360393485533464,14.399638541602345,424,55,5844,379832,99.83273040018206,0,1
Australia,2011,Hydro,73276.90216116593,4324.060640304679,1638287453.5297935,284768221,129303414082435.52,972971.5007573236,64497.424871660776,58469.1727572698,867504.0120679584,312699,0,6450131746.594672,0,13.087054053245392,2072.7624357028662,206.55508547187225,10.137426733906931,11.452128344391545,65.23571089830294,96.0442788935444,636.2140684454462,0.3414443828734017,0.0712045120635569,979100677.3670412,92587643.0560882,3.157351545505173,1,47.637895521743104,82.49919447091646,0,412,1.5451408526327692,1,1,80.69425004121979,77.07319742080762,55.57492908641988,1,2.264948102214224,1.97081439899071,9.376726336433924,4.132920577440965,4.489487286369997,31.97178299865312,96.49692645782538,64.72883378312481,816,50,1501,556800,13.26473864992115,1,0
Australia,2014,Hydro,11187.96724665651,34968.1640736415,1187775824.0099456,440312197,79570981653944.98,347820.33273496263,68342.46573092545,46598.717558843,754759.8665177154,690794,1,2789138032.226259,1,-9.819320510075798,1697.661294085398,108.09549253468602,7.379262494661029,16.218194209511736,86.49562875410749,19.961321297436275,26.270315496727346,0.7809978690813245,0.4183507099232379,853301423.6675828,722011514.1324412,1.8057847897450447,0,33.012828477636134,22.758114902362937,1,900,3.54951666948486,0,0,84.83815130878395,71.22272764540587,80.85596638341913,1,4.112587032983738,2.161340827538352,8.811126357256855,6.534318584891057,9.957369307751437,0.1434369109813427,42.140557269304125,25.991512654223204,456,91,1942,374630,94.98960475441795,0,1
USA,2016,Hydro,71690.95500492679,45631.25891619495,6479176301.126434,643635950,6848907178322.829,564800.0753618854,55904.692161071565,79899.07189353972,310901.429799945,450978,1,5102718042.943074,1,35.475580419637595,2135.3093857108943,135.11567483176174,6.0278802058866985,38.330258413719406,89.07664567034179,22.922699700905337,960.6044677751506,0.138702079265623,0.1855048100612737,698170207.9287125,276936959.62254506,7.893240774436984,1,56.69279896083195,74.57595017846332,1,819,6.172112553911598,1,0,8.278675508786426,2.346825009257192,45.99774722940588,0,3.2117611161644524,5.329809632539884,9.336341532030888,3.5272542024558886,1.8862198399900096,91.89477513870256,5.908945500019136,10.367294673319549,177,55,2382,294639,27.35466138365084,1,0
India,2015,Wind,86555.5519220325,19311.890412761288,9208688755.757612,1280046658,39326893668632.54,254296.0903848903,60371.7512486033,91750.27559916492,340001.6626945092,958575,1,5882827965.197433,0,14.755031636286066,1695.6228724771431,206.88380706726787,11.091212640252795,58.902528117303376,82.29869620621719,0.3755471840435231,509.445182456069,0.8716587993183543,0.3266659672522616,16463762.945340857,494971300.8480059,0.8781589675977819,0,9.958011636985042,23.74512723423153,0,135,5.339250820601049,0,1,37.477861338785154,38.46657439483289,98.75937956280076,1,9.954423827850563,6.399880138065325,6.256293198551765,0.4373643139230621,8.238633012207302,85.60344697883204,85.88403170059553,95.24158569522136,0,85,5479,110038,10.240937681647234,1,0
